concept:name,time:timestamp,case:concept:name,routine_type,log_number
insertValue_age_Web,2024-06-08 08:40:36.458914+11:00,105,83,9
insertValue_type_Web,2024-06-08 08:40:47.416914+11:00,105,83,9
clickButton_confirm_Web,2024-06-08 08:40:48.123914+11:00,105,83,9
clickButton_B3_Web,2024-06-08 08:40:51.057914+11:00,105,83,9
clickButton_Button6_Web,2024-06-08 08:40:53.369914+11:00,105,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:40:56.078914+11:00,105,83,9
copy_A_Excel,2024-06-08 08:40:58.512914+11:00,105,83,9
paste_Special_code_Web,2024-06-08 08:41:02.867914+11:00,105,83,9
clickButton_OK_Web,2024-06-08 08:41:06.642914+11:00,105,83,9
clickButton_B1_Web,2024-06-08 08:41:07.642914+11:00,4,52,7
insertValue_B_Excel,2024-06-08 08:41:10.805914+11:00,4,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:41:21.492914+11:00,4,52,7
copy_value2_Web,2024-06-08 08:41:30.065914+11:00,4,52,7
paste_Excel_2_C,2024-06-08 08:41:33.224914+11:00,4,52,7
paste_finalCode_Web,2024-06-08 08:41:38.580914+11:00,4,52,7
clickButton_OK_Web,2024-06-08 08:41:41.252914+11:00,4,52,7
insertValue_name_Web,2024-06-08 08:41:42.252914+11:00,106,83,9
insertValue_surname_Web,2024-06-08 08:41:45.479914+11:00,106,83,9
insertValue_age_Web,2024-06-08 08:41:45.480914+11:00,106,83,9
insertValue_type_Web,2024-06-08 08:41:50.097914+11:00,106,83,9
clickButton_confirm_Web,2024-06-08 08:41:52.286914+11:00,106,83,9
clickButton_B3_Web,2024-06-08 08:41:54.079914+11:00,106,83,9
clickButton_Button6_Web,2024-06-08 08:41:57.432914+11:00,106,83,9
insertValue_name_Web,2024-06-08 08:41:58.432914+11:00,5,52,7
insertValue_surname_Web,2024-06-08 08:42:08.712914+11:00,5,52,7
insertValue_age_Web,2024-06-08 08:42:20.168914+11:00,5,52,7
insertValue_type_Web,2024-06-08 08:42:31.980914+11:00,5,52,7
clickButton_B1_Web,2024-06-08 08:42:44.157914+11:00,5,52,7
insertValue_B_Excel,2024-06-08 08:42:45.742914+11:00,5,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:42:48.774914+11:00,5,52,7
copy_value2_Web,2024-06-08 08:42:58.792914+11:00,5,52,7
paste_Excel_2_C,2024-06-08 08:43:03.379914+11:00,5,52,7
paste_finalCode_Web,2024-06-08 08:43:06.933914+11:00,5,52,7
clickButton_OK_Web,2024-06-08 08:43:10.049914+11:00,5,52,7
openFile_Excel_Sheet1_data_xls,2024-06-08 08:43:11.049914+11:00,106,83,9
copy_A_Excel,2024-06-08 08:43:20.602914+11:00,106,83,9
paste_Special_code_Web,2024-06-08 08:43:26.358914+11:00,106,83,9
clickButton_OK_Web,2024-06-08 08:43:30.203914+11:00,106,83,9
insertValue_name_Web,2024-06-08 08:43:31.203914+11:00,107,83,9
insertValue_surname_Web,2024-06-08 08:43:44.134914+11:00,107,83,9
insertValue_age_Web,2024-06-08 08:43:53.240914+11:00,107,83,9
insertValue_type_Web,2024-06-08 08:44:02.007914+11:00,107,83,9
clickButton_confirm_Web,2024-06-08 08:44:11.160914+11:00,107,83,9
clickButton_B3_Web,2024-06-08 08:44:15.480914+11:00,107,83,9
clickButton_Button6_Web,2024-06-08 08:44:16.093914+11:00,107,83,9
insertValue_name_Web,2024-06-08 08:44:17.093914+11:00,6,52,7
insertValue_surname_Web,2024-06-08 08:44:27.581914+11:00,6,52,7
insertValue_age_Web,2024-06-08 08:44:39.560914+11:00,6,52,7
insertValue_type_Web,2024-06-08 08:44:45.614914+11:00,6,52,7
clickButton_B1_Web,2024-06-08 08:44:58.485914+11:00,6,52,7
insertValue_B_Excel,2024-06-08 08:45:01.984914+11:00,6,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:45:06.297914+11:00,6,52,7
copy_value2_Web,2024-06-08 08:45:18.672914+11:00,6,52,7
paste_Excel_2_C,2024-06-08 08:45:20.973914+11:00,6,52,7
paste_finalCode_Web,2024-06-08 08:45:22.537914+11:00,6,52,7
clickButton_OK_Web,2024-06-08 08:45:26.288914+11:00,6,52,7
openFile_Excel_Sheet1_data_xls,2024-06-08 08:45:27.288914+11:00,107,83,9
copy_A_Excel,2024-06-08 08:45:42.207914+11:00,107,83,9
paste_Special_code_Web,2024-06-08 08:45:45.079914+11:00,107,83,9
clickButton_OK_Web,2024-06-08 08:45:49.487914+11:00,107,83,9
insertValue_name_Web,2024-06-08 08:45:50.487914+11:00,108,83,9
insertValue_surname_Web,2024-06-08 08:45:57.134914+11:00,108,83,9
insertValue_age_Web,2024-06-08 08:46:04.504914+11:00,108,83,9
insertValue_type_Web,2024-06-08 08:46:09.445914+11:00,108,83,9
clickButton_confirm_Web,2024-06-08 08:46:12.648914+11:00,108,83,9
clickButton_B3_Web,2024-06-08 08:46:14.767914+11:00,108,83,9
insertValue_name_Web,2024-06-08 08:46:15.767914+11:00,7,52,7
insertValue_surname_Web,2024-06-08 08:46:25.180914+11:00,7,52,7
insertValue_age_Web,2024-06-08 08:46:35.052914+11:00,7,52,7
insertValue_type_Web,2024-06-08 08:46:46.314914+11:00,7,52,7
clickButton_B1_Web,2024-06-08 08:46:56.005914+11:00,7,52,7
insertValue_B_Excel,2024-06-08 08:46:58.671914+11:00,7,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:47:07.591914+11:00,7,52,7
copy_value2_Web,2024-06-08 08:47:16.533914+11:00,7,52,7
paste_Excel_2_C,2024-06-08 08:47:19.770914+11:00,7,52,7
paste_finalCode_Web,2024-06-08 08:47:21.621914+11:00,7,52,7
clickButton_OK_Web,2024-06-08 08:47:23.549914+11:00,7,52,7
clickButton_Button6_Web,2024-06-08 08:47:24.549914+11:00,108,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:47:27.088914+11:00,108,83,9
copy_A_Excel,2024-06-08 08:47:29.097914+11:00,108,83,9
paste_Special_code_Web,2024-06-08 08:47:33.306914+11:00,108,83,9
clickButton_OK_Web,2024-06-08 08:47:38.156914+11:00,108,83,9
insertValue_name_Web,2024-06-08 08:47:39.156914+11:00,109,83,9
insertValue_surname_Web,2024-06-08 08:47:48.390914+11:00,109,83,9
insertValue_age_Web,2024-06-08 08:48:00.723914+11:00,109,83,9
insertValue_type_Web,2024-06-08 08:48:00.724914+11:00,109,83,9
clickButton_confirm_Web,2024-06-08 08:48:13.320914+11:00,109,83,9
clickButton_B3_Web,2024-06-08 08:48:18.369914+11:00,109,83,9
clickButton_Button6_Web,2024-06-08 08:48:20.365914+11:00,109,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:48:24.315914+11:00,109,83,9
copy_A_Excel,2024-06-08 08:48:37.927914+11:00,109,83,9
paste_Special_code_Web,2024-06-08 08:48:40.567914+11:00,109,83,9
insertValue_name_Web,2024-06-08 08:48:41.567914+11:00,8,52,7
insertValue_surname_Web,2024-06-08 08:48:57.545914+11:00,8,52,7
insertValue_age_Web,2024-06-08 08:49:10.688914+11:00,8,52,7
insertValue_type_Web,2024-06-08 08:49:16.162914+11:00,8,52,7
clickButton_B1_Web,2024-06-08 08:49:21.161914+11:00,8,52,7
insertValue_B_Excel,2024-06-08 08:49:25.060914+11:00,8,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:49:33.279914+11:00,8,52,7
copy_value2_Web,2024-06-08 08:49:42.558914+11:00,8,52,7
paste_Excel_2_C,2024-06-08 08:49:45.027914+11:00,8,52,7
paste_finalCode_Web,2024-06-08 08:49:48.346914+11:00,8,52,7
clickButton_OK_Web,2024-06-08 08:49:52.086914+11:00,8,52,7
clickButton_OK_Web,2024-06-08 08:49:53.086914+11:00,109,83,9
insertValue_name_Web,2024-06-08 08:49:54.086914+11:00,110,83,9
insertValue_surname_Web,2024-06-08 08:49:55.256914+11:00,110,83,9
insertValue_age_Web,2024-06-08 08:50:15.782914+11:00,110,83,9
insertValue_type_Web,2024-06-08 08:50:17.377914+11:00,110,83,9
clickButton_confirm_Web,2024-06-08 08:50:26.742914+11:00,110,83,9
clickButton_B3_Web,2024-06-08 08:50:29.603914+11:00,110,83,9
clickButton_Button6_Web,2024-06-08 08:50:33.632914+11:00,110,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:50:37.574914+11:00,110,83,9
copy_A_Excel,2024-06-08 08:50:41.141914+11:00,110,83,9
paste_Special_code_Web,2024-06-08 08:50:44.938914+11:00,110,83,9
insertValue_name_Web,2024-06-08 08:50:45.938914+11:00,9,52,7
insertValue_surname_Web,2024-06-08 08:50:56.958914+11:00,9,52,7
insertValue_age_Web,2024-06-08 08:51:06.140914+11:00,9,52,7
insertValue_type_Web,2024-06-08 08:51:13.417914+11:00,9,52,7
clickButton_B1_Web,2024-06-08 08:51:22.444914+11:00,9,52,7
insertValue_B_Excel,2024-06-08 08:51:26.064914+11:00,9,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:51:29.464914+11:00,9,52,7
copy_value2_Web,2024-06-08 08:51:33.360914+11:00,9,52,7
paste_Excel_2_C,2024-06-08 08:51:34.601914+11:00,9,52,7
paste_finalCode_Web,2024-06-08 08:51:35.927914+11:00,9,52,7
clickButton_OK_Web,2024-06-08 08:51:38.515914+11:00,9,52,7
clickButton_OK_Web,2024-06-08 08:51:39.515914+11:00,110,83,9
insertValue_name_Web,2024-06-08 08:51:40.515914+11:00,10,52,7
insertValue_surname_Web,2024-06-08 08:51:46.272914+11:00,10,52,7
insertValue_age_Web,2024-06-08 08:51:54.394914+11:00,10,52,7
insertValue_type_Web,2024-06-08 08:52:03.883914+11:00,10,52,7
clickButton_B1_Web,2024-06-08 08:52:13.510914+11:00,10,52,7
insertValue_B_Excel,2024-06-08 08:52:18.075914+11:00,10,52,7
insertValue_name_Web,2024-06-08 08:52:19.075914+11:00,111,83,9
insertValue_surname_Web,2024-06-08 08:52:19.076914+11:00,111,83,9
insertValue_age_Web,2024-06-08 08:52:26.283914+11:00,111,83,9
insertValue_type_Web,2024-06-08 08:52:42.253914+11:00,111,83,9
clickButton_confirm_Web,2024-06-08 08:52:49.300914+11:00,111,83,9
clickButton_B3_Web,2024-06-08 08:52:52.058914+11:00,111,83,9
clickButton_Button6_Web,2024-06-08 08:52:53.035914+11:00,111,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:52:56.031914+11:00,111,83,9
copy_A_Excel,2024-06-08 08:52:57.712914+11:00,111,83,9
paste_Special_code_Web,2024-06-08 08:53:00.413914+11:00,111,83,9
clickButton_OK_Web,2024-06-08 08:53:03.831914+11:00,111,83,9
goToUrl_www_webpage2_com_Web,2024-06-08 08:53:04.831914+11:00,10,52,7
copy_value2_Web,2024-06-08 08:53:14.680914+11:00,10,52,7
paste_Excel_2_C,2024-06-08 08:53:17.057914+11:00,10,52,7
paste_finalCode_Web,2024-06-08 08:53:21.255914+11:00,10,52,7
clickButton_OK_Web,2024-06-08 08:53:23.400914+11:00,10,52,7
insertValue_name_Web,2024-06-08 08:53:24.400914+11:00,11,52,7
insertValue_surname_Web,2024-06-08 08:53:29.181914+11:00,11,52,7
insertValue_age_Web,2024-06-08 08:53:48.396914+11:00,11,52,7
insertValue_type_Web,2024-06-08 08:53:48.397914+11:00,11,52,7
clickButton_B1_Web,2024-06-08 08:54:01.372914+11:00,11,52,7
insertValue_name_Web,2024-06-08 08:54:02.372914+11:00,112,83,9
insertValue_surname_Web,2024-06-08 08:54:13.366914+11:00,112,83,9
insertValue_age_Web,2024-06-08 08:54:17.343914+11:00,112,83,9
insertValue_type_Web,2024-06-08 08:54:22.090914+11:00,112,83,9
clickButton_confirm_Web,2024-06-08 08:54:29.924914+11:00,112,83,9
clickButton_B3_Web,2024-06-08 08:54:32.682914+11:00,112,83,9
clickButton_Button6_Web,2024-06-08 08:54:34.580914+11:00,112,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:54:37.129914+11:00,112,83,9
copy_A_Excel,2024-06-08 08:54:40.804914+11:00,112,83,9
paste_Special_code_Web,2024-06-08 08:54:45.807914+11:00,112,83,9
clickButton_OK_Web,2024-06-08 08:54:48.528914+11:00,112,83,9
insertValue_B_Excel,2024-06-08 08:54:49.528914+11:00,11,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:55:05.408914+11:00,11,52,7
copy_value2_Web,2024-06-08 08:55:12.891914+11:00,11,52,7
paste_Excel_2_C,2024-06-08 08:55:15.871914+11:00,11,52,7
paste_finalCode_Web,2024-06-08 08:55:17.717914+11:00,11,52,7
clickButton_OK_Web,2024-06-08 08:55:20.930914+11:00,11,52,7
insertValue_name_Web,2024-06-08 08:55:21.930914+11:00,12,52,7
insertValue_surname_Web,2024-06-08 08:55:31.570914+11:00,12,52,7
insertValue_age_Web,2024-06-08 08:55:36.437914+11:00,12,52,7
insertValue_type_Web,2024-06-08 08:55:45.662914+11:00,12,52,7
clickButton_B1_Web,2024-06-08 08:55:49.827914+11:00,12,52,7
insertValue_B_Excel,2024-06-08 08:55:52.613914+11:00,12,52,7
insertValue_name_Web,2024-06-08 08:55:53.613914+11:00,113,83,9
insertValue_surname_Web,2024-06-08 08:56:06.109914+11:00,113,83,9
insertValue_age_Web,2024-06-08 08:56:10.913914+11:00,113,83,9
insertValue_type_Web,2024-06-08 08:56:19.648914+11:00,113,83,9
clickButton_confirm_Web,2024-06-08 08:56:19.649914+11:00,113,83,9
clickButton_B3_Web,2024-06-08 08:56:22.463914+11:00,113,83,9
clickButton_Button6_Web,2024-06-08 08:56:25.878914+11:00,113,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:56:29.758914+11:00,113,83,9
copy_A_Excel,2024-06-08 08:56:36.261914+11:00,113,83,9
paste_Special_code_Web,2024-06-08 08:56:40.922914+11:00,113,83,9
clickButton_OK_Web,2024-06-08 08:56:41.939914+11:00,113,83,9
goToUrl_www_webpage2_com_Web,2024-06-08 08:56:42.939914+11:00,12,52,7
copy_value2_Web,2024-06-08 08:56:47.530914+11:00,12,52,7
paste_Excel_2_C,2024-06-08 08:56:50.760914+11:00,12,52,7
paste_finalCode_Web,2024-06-08 08:56:53.950914+11:00,12,52,7
clickButton_OK_Web,2024-06-08 08:56:58.505914+11:00,12,52,7
insertValue_name_Web,2024-06-08 08:56:59.505914+11:00,114,83,9
insertValue_surname_Web,2024-06-08 08:57:06.038914+11:00,114,83,9
insertValue_age_Web,2024-06-08 08:57:14.694914+11:00,114,83,9
insertValue_type_Web,2024-06-08 08:57:22.470914+11:00,114,83,9
clickButton_confirm_Web,2024-06-08 08:57:27.290914+11:00,114,83,9
clickButton_B3_Web,2024-06-08 08:57:30.428914+11:00,114,83,9
insertValue_name_Web,2024-06-08 08:57:31.428914+11:00,13,52,7
insertValue_surname_Web,2024-06-08 08:57:32.368914+11:00,13,52,7
insertValue_age_Web,2024-06-08 08:57:34.566914+11:00,13,52,7
insertValue_type_Web,2024-06-08 08:57:40.085914+11:00,13,52,7
clickButton_B1_Web,2024-06-08 08:57:49.634914+11:00,13,52,7
insertValue_B_Excel,2024-06-08 08:57:51.640914+11:00,13,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:57:55.174914+11:00,13,52,7
copy_value2_Web,2024-06-08 08:57:55.899914+11:00,13,52,7
paste_Excel_2_C,2024-06-08 08:58:00.173914+11:00,13,52,7
paste_finalCode_Web,2024-06-08 08:58:04.364914+11:00,13,52,7
clickButton_OK_Web,2024-06-08 08:58:06.917914+11:00,13,52,7
clickButton_Button6_Web,2024-06-08 08:58:07.917914+11:00,114,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:58:12.266914+11:00,114,83,9
copy_A_Excel,2024-06-08 08:58:15.484914+11:00,114,83,9
paste_Special_code_Web,2024-06-08 08:58:19.053914+11:00,114,83,9
clickButton_OK_Web,2024-06-08 08:58:22.575914+11:00,114,83,9
insertValue_name_Web,2024-06-08 08:58:23.575914+11:00,14,52,7
insertValue_surname_Web,2024-06-08 08:58:33.612914+11:00,14,52,7
insertValue_age_Web,2024-06-08 08:58:49.656914+11:00,14,52,7
insertValue_type_Web,2024-06-08 08:58:56.452914+11:00,14,52,7
clickButton_B1_Web,2024-06-08 08:59:02.179914+11:00,14,52,7
insertValue_name_Web,2024-06-08 08:59:03.179914+11:00,115,83,9
insertValue_surname_Web,2024-06-08 08:59:11.889914+11:00,115,83,9
insertValue_age_Web,2024-06-08 08:59:24.612914+11:00,115,83,9
insertValue_type_Web,2024-06-08 08:59:31.226914+11:00,115,83,9
clickButton_confirm_Web,2024-06-08 08:59:31.227914+11:00,115,83,9
clickButton_B3_Web,2024-06-08 08:59:32.681914+11:00,115,83,9
clickButton_Button6_Web,2024-06-08 08:59:35.421914+11:00,115,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:59:39.212914+11:00,115,83,9
copy_A_Excel,2024-06-08 08:59:47.752914+11:00,115,83,9
paste_Special_code_Web,2024-06-08 08:59:49.895914+11:00,115,83,9
clickButton_OK_Web,2024-06-08 08:59:51.764914+11:00,115,83,9
insertValue_B_Excel,2024-06-08 08:59:52.764914+11:00,14,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:59:57.969914+11:00,14,52,7
copy_value2_Web,2024-06-08 09:00:07.871914+11:00,14,52,7
paste_Excel_2_C,2024-06-08 09:00:10.239914+11:00,14,52,7
paste_finalCode_Web,2024-06-08 09:00:12.150914+11:00,14,52,7
clickButton_OK_Web,2024-06-08 09:00:15.845914+11:00,14,52,7
insertValue_name_Web,2024-06-08 09:00:16.845914+11:00,116,83,9
insertValue_name_Web,2024-06-08 09:00:17.845914+11:00,15,52,7
insertValue_surname_Web,2024-06-08 09:00:24.817914+11:00,15,52,7
insertValue_age_Web,2024-06-08 09:00:38.886914+11:00,15,52,7
insertValue_type_Web,2024-06-08 09:00:49.241914+11:00,15,52,7
clickButton_B1_Web,2024-06-08 09:00:55.176914+11:00,15,52,7
insertValue_B_Excel,2024-06-08 09:00:59.319914+11:00,15,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 09:01:00.076914+11:00,15,52,7
copy_value2_Web,2024-06-08 09:01:07.541914+11:00,15,52,7
paste_Excel_2_C,2024-06-08 09:01:10.413914+11:00,15,52,7
paste_finalCode_Web,2024-06-08 09:01:12.748914+11:00,15,52,7
clickButton_OK_Web,2024-06-08 09:01:16.171914+11:00,15,52,7
insertValue_surname_Web,2024-06-08 09:01:17.171914+11:00,116,83,9
insertValue_age_Web,2024-06-08 09:01:30.489914+11:00,116,83,9
insertValue_type_Web,2024-06-08 09:01:41.117914+11:00,116,83,9
clickButton_confirm_Web,2024-06-08 09:01:48.776914+11:00,116,83,9
clickButton_B3_Web,2024-06-08 09:01:52.457914+11:00,116,83,9
clickButton_Button6_Web,2024-06-08 09:01:54.496914+11:00,116,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 09:01:57.352914+11:00,116,83,9
copy_A_Excel,2024-06-08 09:01:58.512914+11:00,116,83,9
paste_Special_code_Web,2024-06-08 09:02:03.076914+11:00,116,83,9
clickButton_OK_Web,2024-06-08 09:02:05.440914+11:00,116,83,9
insertValue_name_Web,2024-06-08 09:02:06.440914+11:00,117,83,9
insertValue_surname_Web,2024-06-08 09:02:17.178914+11:00,117,83,9
insertValue_age_Web,2024-06-08 09:02:22.816914+11:00,117,83,9
insertValue_type_Web,2024-06-08 09:02:34.052914+11:00,117,83,9
clickButton_confirm_Web,2024-06-08 09:02:44.342914+11:00,117,83,9
clickButton_B3_Web,2024-06-08 09:02:48.288914+11:00,117,83,9
clickButton_Button6_Web,2024-06-08 09:02:50.695914+11:00,117,83,9
insertValue_name_Web,2024-06-08 09:02:51.695914+11:00,16,52,7
insertValue_surname_Web,2024-06-08 09:03:03.776914+11:00,16,52,7
insertValue_age_Web,2024-06-08 09:03:14.192914+11:00,16,52,7
insertValue_type_Web,2024-06-08 09:03:24.762914+11:00,16,52,7
clickButton_B1_Web,2024-06-08 09:03:35.389914+11:00,16,52,7
insertValue_B_Excel,2024-06-08 09:03:37.870914+11:00,16,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 09:03:46.332914+11:00,16,52,7
copy_value2_Web,2024-06-08 09:03:52.773914+11:00,16,52,7
paste_Excel_2_C,2024-06-08 09:03:56.226914+11:00,16,52,7
paste_finalCode_Web,2024-06-08 09:04:00.016914+11:00,16,52,7
clickButton_OK_Web,2024-06-08 09:04:02.579914+11:00,16,52,7
openFile_Excel_Sheet1_data_xls,2024-06-08 09:04:03.579914+11:00,117,83,9
copy_A_Excel,2024-06-08 09:04:18.903914+11:00,117,83,9
paste_Special_code_Web,2024-06-08 09:04:23.671914+11:00,117,83,9
clickButton_OK_Web,2024-06-08 09:04:24.359914+11:00,117,83,9
insertValue_name_Web,2024-06-08 09:04:25.359914+11:00,118,83,9
insertValue_surname_Web,2024-06-08 09:04:25.916914+11:00,118,83,9
insertValue_age_Web,2024-06-08 09:04:38.751914+11:00,118,83,9
insertValue_type_Web,2024-06-08 09:04:48.340914+11:00,118,83,9
clickButton_confirm_Web,2024-06-08 09:04:54.951914+11:00,118,83,9
clickButton_B3_Web,2024-06-08 09:04:57.822914+11:00,118,83,9
clickButton_Button6_Web,2024-06-08 09:05:00.688914+11:00,118,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 09:05:02.800914+11:00,118,83,9
copy_A_Excel,2024-06-08 09:05:09.155914+11:00,118,83,9
paste_Special_code_Web,2024-06-08 09:05:14.214914+11:00,118,83,9
insertValue_name_Web,2024-06-08 09:05:15.214914+11:00,17,52,7
insertValue_surname_Web,2024-06-08 09:05:21.759914+11:00,17,52,7
insertValue_age_Web,2024-06-08 09:05:24.193914+11:00,17,52,7
insertValue_type_Web,2024-06-08 09:05:43.178914+11:00,17,52,7
clickButton_B1_Web,2024-06-08 09:05:53.168914+11:00,17,52,7
insertValue_B_Excel,2024-06-08 09:05:56.348914+11:00,17,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 09:05:57.482914+11:00,17,52,7
copy_value2_Web,2024-06-08 09:06:01.572914+11:00,17,52,7
paste_Excel_2_C,2024-06-08 09:06:04.893914+11:00,17,52,7
paste_finalCode_Web,2024-06-08 09:06:07.114914+11:00,17,52,7
clickButton_OK_Web,2024-06-08 09:06:09.426914+11:00,17,52,7
