concept:name,time:timestamp,case:concept:name,routine_type,log_number
copy_value2_Web,2024-06-08 08:39:34.774914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 08:39:38.682914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 08:39:40.059914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 08:39:43.489914+11:00,1,52,7
clickButton_Button6_Web,2024-06-08 08:39:43.494914+11:00,1,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:39:45.669914+11:00,1,83,9
copy_A_Excel,2024-06-08 08:39:45.670914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 08:39:49.215914+11:00,1,83,9
clickButton_OK_Web,2024-06-08 08:39:50.128914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:39:50.138914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:39:50.143914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 08:39:50.144914+11:00,1,52,7
insertValue_age_Web,2024-06-08 08:40:02.997914+11:00,1,52,7
insertValue_type_Web,2024-06-08 08:40:07.546914+11:00,1,52,7
clickButton_B1_Web,2024-06-08 08:40:22.865914+11:00,1,52,7
insertValue_B_Excel,2024-06-08 08:40:28.138914+11:00,1,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:40:43.684914+11:00,1,52,7
insertValue_name_Web,2024-06-08 08:40:43.689914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:40:50.911914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:41:01.102914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:41:03.951914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:41:14.000914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:41:15.791914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:41:20.412914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:41:21.975914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:41:23.619914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:41:33.130914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:41:36.878914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:41:39.952914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:41:44.430914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:41:54.499914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:41:55.543914+11:00,1,86,9
copy_value2_Web,2024-06-08 08:41:55.548914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 08:41:59.415914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 08:42:02.455914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 08:42:05.305914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 08:42:05.310914+11:00,1,83,9
insertValue_age_Web,2024-06-08 08:42:15.304914+11:00,1,83,9
insertValue_type_Web,2024-06-08 08:42:21.463914+11:00,1,83,9
clickButton_confirm_Web,2024-06-08 08:42:22.381914+11:00,1,83,9
clickButton_B3_Web,2024-06-08 08:42:25.162914+11:00,1,83,9
clickButton_Button6_Web,2024-06-08 08:42:28.633914+11:00,1,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:42:30.796914+11:00,1,83,9
copy_A_Excel,2024-06-08 08:42:43.051914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 08:42:44.451914+11:00,1,83,9
clickButton_OK_Web,2024-06-08 08:42:47.931914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:42:47.941914+11:00,1,83,9
insertValue_surname_Web,2024-06-08 08:42:50.474914+11:00,1,83,9
insertValue_age_Web,2024-06-08 08:42:59.188914+11:00,1,83,9
insertValue_type_Web,2024-06-08 08:43:10.146914+11:00,1,83,9
clickButton_confirm_Web,2024-06-08 08:43:10.853914+11:00,1,83,9
clickButton_B3_Web,2024-06-08 08:43:13.787914+11:00,1,83,9
clickButton_Button6_Web,2024-06-08 08:43:16.099914+11:00,1,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:43:18.808914+11:00,1,83,9
copy_A_Excel,2024-06-08 08:43:21.242914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 08:43:25.597914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:43:25.602914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:43:30.071914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:43:36.928914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:43:40.134914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:43:52.716914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:43:54.656914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:43:56.095914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:44:02.633914+11:00,1,86,9
insertValue_name_Web,2024-06-08 08:44:02.638914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 08:44:09.498914+11:00,1,52,7
insertValue_age_Web,2024-06-08 08:44:13.938914+11:00,1,52,7
insertValue_type_Web,2024-06-08 08:44:24.506914+11:00,1,52,7
clickButton_B1_Web,2024-06-08 08:44:26.557914+11:00,1,52,7
insertValue_B_Excel,2024-06-08 08:44:29.720914+11:00,1,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:44:40.407914+11:00,1,52,7
copy_value2_Web,2024-06-08 08:44:48.980914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 08:44:52.139914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 08:44:57.495914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 08:45:00.167914+11:00,1,52,7
openFile_Excel_Sheet1_data_xls,2024-06-08 08:45:00.172914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:45:05.030914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:45:07.771914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:45:12.119914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:45:14.204914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:45:14.500914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:45:18.109914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:45:18.114914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:45:18.124914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:45:21.109914+11:00,1,86,9
insertValue_name_Web,2024-06-08 08:45:21.114914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 08:45:31.394914+11:00,1,52,7
insertValue_age_Web,2024-06-08 08:45:42.850914+11:00,1,52,7
insertValue_name_Web,2024-06-08 08:45:42.855914+11:00,1,83,9
insertValue_surname_Web,2024-06-08 08:45:46.082914+11:00,1,83,9
insertValue_age_Web,2024-06-08 08:45:46.083914+11:00,1,83,9
insertValue_type_Web,2024-06-08 08:45:50.700914+11:00,1,83,9
clickButton_confirm_Web,2024-06-08 08:45:52.889914+11:00,1,83,9
clickButton_B3_Web,2024-06-08 08:45:54.682914+11:00,1,83,9
clickButton_Button6_Web,2024-06-08 08:45:58.035914+11:00,1,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:46:01.050914+11:00,1,83,9
copy_A_Excel,2024-06-08 08:46:10.603914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 08:46:16.359914+11:00,1,83,9
clickButton_OK_Web,2024-06-08 08:46:20.204914+11:00,1,83,9
insertValue_type_Web,2024-06-08 08:46:20.209914+11:00,1,52,7
clickButton_B1_Web,2024-06-08 08:46:32.386914+11:00,1,52,7
insertValue_B_Excel,2024-06-08 08:46:33.971914+11:00,1,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:46:37.003914+11:00,1,52,7
copy_value2_Web,2024-06-08 08:46:47.021914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 08:46:51.608914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 08:46:55.162914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 08:46:58.278914+11:00,1,52,7
insertValue_age_Web,2024-06-08 08:46:58.283914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:47:07.055914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:47:20.952914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:47:24.036914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:47:27.941914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:47:27.942914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:47:30.445914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:47:44.499914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:47:48.007914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:47:52.346914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:47:56.465914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:48:02.728914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:48:06.981914+11:00,1,86,9
insertValue_name_Web,2024-06-08 08:48:06.991914+11:00,1,83,9
insertValue_surname_Web,2024-06-08 08:48:19.922914+11:00,1,83,9
insertValue_age_Web,2024-06-08 08:48:29.028914+11:00,1,83,9
insertValue_type_Web,2024-06-08 08:48:37.795914+11:00,1,83,9
clickButton_confirm_Web,2024-06-08 08:48:46.948914+11:00,1,83,9
clickButton_B3_Web,2024-06-08 08:48:51.268914+11:00,1,83,9
clickButton_Button6_Web,2024-06-08 08:48:51.881914+11:00,1,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:48:55.919914+11:00,1,83,9
copy_A_Excel,2024-06-08 08:49:10.838914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 08:49:13.710914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:49:13.715914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 08:49:24.203914+11:00,1,52,7
insertValue_age_Web,2024-06-08 08:49:36.182914+11:00,1,52,7
insertValue_type_Web,2024-06-08 08:49:42.236914+11:00,1,52,7
clickButton_B1_Web,2024-06-08 08:49:55.107914+11:00,1,52,7
insertValue_B_Excel,2024-06-08 08:49:58.606914+11:00,1,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:50:02.919914+11:00,1,52,7
insertValue_name_Web,2024-06-08 08:50:02.924914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:50:11.659914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:50:26.932914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:50:30.714914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:50:40.531914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:50:42.687914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:50:45.826914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:50:56.749914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:50:58.582914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:51:11.071914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:51:14.780914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:51:17.771914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:51:19.456914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:51:30.925914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:51:35.409914+11:00,1,86,9
copy_value2_Web,2024-06-08 08:51:35.414914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 08:51:37.715914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 08:51:39.279914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 08:51:43.030914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 08:51:43.035914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:51:43.045914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:51:43.046914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:51:55.320914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:52:04.334914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:52:11.027914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:52:14.393914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:52:16.877914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:52:27.726914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:52:31.238914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:52:35.694914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:52:38.862914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:52:42.804914+11:00,1,86,9
insertValue_name_Web,2024-06-08 08:52:42.809914+11:00,1,83,9
insertValue_surname_Web,2024-06-08 08:52:49.456914+11:00,1,83,9
insertValue_age_Web,2024-06-08 08:52:56.826914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:52:56.831914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 08:53:06.244914+11:00,1,52,7
insertValue_age_Web,2024-06-08 08:53:16.116914+11:00,1,52,7
insertValue_type_Web,2024-06-08 08:53:27.378914+11:00,1,52,7
clickButton_B1_Web,2024-06-08 08:53:37.069914+11:00,1,52,7
insertValue_B_Excel,2024-06-08 08:53:39.735914+11:00,1,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:53:48.655914+11:00,1,52,7
copy_value2_Web,2024-06-08 08:53:57.597914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 08:54:00.834914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 08:54:02.685914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 08:54:04.613914+11:00,1,52,7
insertValue_type_Web,2024-06-08 08:54:04.618914+11:00,1,83,9
clickButton_confirm_Web,2024-06-08 08:54:07.821914+11:00,1,83,9
clickButton_B3_Web,2024-06-08 08:54:09.940914+11:00,1,83,9
clickButton_Button6_Web,2024-06-08 08:54:13.003914+11:00,1,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:54:15.542914+11:00,1,83,9
copy_A_Excel,2024-06-08 08:54:17.551914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 08:54:21.760914+11:00,1,83,9
clickButton_OK_Web,2024-06-08 08:54:26.610914+11:00,1,83,9
goToUrl_www_webpage_com_Web,2024-06-08 08:54:26.615914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:54:31.354914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:54:32.389914+11:00,1,86,9
insertValue_name_Web,2024-06-08 08:54:32.399914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 08:54:48.377914+11:00,1,52,7
insertValue_age_Web,2024-06-08 08:55:01.520914+11:00,1,52,7
insertValue_type_Web,2024-06-08 08:55:06.994914+11:00,1,52,7
clickButton_B1_Web,2024-06-08 08:55:11.993914+11:00,1,52,7
insertValue_B_Excel,2024-06-08 08:55:15.892914+11:00,1,52,7
insertValue_name_Web,2024-06-08 08:55:15.897914+11:00,1,83,9
insertValue_surname_Web,2024-06-08 08:55:25.131914+11:00,1,83,9
insertValue_age_Web,2024-06-08 08:55:37.464914+11:00,1,83,9
insertValue_type_Web,2024-06-08 08:55:37.465914+11:00,1,83,9
clickButton_confirm_Web,2024-06-08 08:55:50.061914+11:00,1,83,9
clickButton_B3_Web,2024-06-08 08:55:55.110914+11:00,1,83,9
clickButton_Button6_Web,2024-06-08 08:55:57.106914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:55:57.111914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:55:58.602914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:56:09.021914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:56:20.430914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:56:32.117914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:56:35.297914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 08:56:38.990914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 08:56:42.720914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:56:46.691914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 08:56:54.658914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 08:56:57.068914+11:00,1,86,9
paste_Country_Web,2024-06-08 08:57:01.524914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 08:57:05.265914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 08:57:14.222914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 08:57:17.958914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:57:17.963914+11:00,1,83,9
copy_A_Excel,2024-06-08 08:57:31.575914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 08:57:34.215914+11:00,1,83,9
clickButton_OK_Web,2024-06-08 08:57:37.803914+11:00,1,83,9
goToUrl_www_webpage2_com_Web,2024-06-08 08:57:37.808914+11:00,1,52,7
copy_value2_Web,2024-06-08 08:57:47.087914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 08:57:49.556914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 08:57:52.875914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 08:57:56.615914+11:00,1,52,7
insertValue_name_Web,2024-06-08 08:57:56.625914+11:00,1,83,9
insertValue_surname_Web,2024-06-08 08:57:57.795914+11:00,1,83,9
insertValue_age_Web,2024-06-08 08:58:18.321914+11:00,1,83,9
insertValue_type_Web,2024-06-08 08:58:19.916914+11:00,1,83,9
clickButton_confirm_Web,2024-06-08 08:58:29.281914+11:00,1,83,9
clickButton_B3_Web,2024-06-08 08:58:32.142914+11:00,1,83,9
clickButton_Button6_Web,2024-06-08 08:58:36.171914+11:00,1,83,9
insertValue_name_Web,2024-06-08 08:58:36.176914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 08:58:47.196914+11:00,1,52,7
insertValue_age_Web,2024-06-08 08:58:56.378914+11:00,1,52,7
insertValue_type_Web,2024-06-08 08:59:03.655914+11:00,1,52,7
clickButton_B1_Web,2024-06-08 08:59:12.682914+11:00,1,52,7
insertValue_B_Excel,2024-06-08 08:59:16.302914+11:00,1,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 08:59:19.702914+11:00,1,52,7
insertValue_name_Web,2024-06-08 08:59:19.707914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 08:59:37.613914+11:00,1,86,9
insertValue_age_Web,2024-06-08 08:59:38.408914+11:00,1,86,9
insertValue_type_Web,2024-06-08 08:59:43.713914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 08:59:55.093914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 08:59:58.618914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 09:00:01.196914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 09:00:11.843914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 09:00:13.831914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 09:00:25.257914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 09:00:27.554914+11:00,1,86,9
paste_Country_Web,2024-06-08 09:00:31.018914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 09:00:33.585914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 09:00:40.047914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 09:00:43.738914+11:00,1,86,9
copy_value2_Web,2024-06-08 09:00:43.743914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 09:00:44.984914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 09:00:46.310914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 09:00:48.898914+11:00,1,52,7
openFile_Excel_Sheet1_data_xls,2024-06-08 09:00:48.903914+11:00,1,83,9
copy_A_Excel,2024-06-08 09:00:52.470914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 09:00:56.267914+11:00,1,83,9
clickButton_OK_Web,2024-06-08 09:00:58.658914+11:00,1,83,9
insertValue_name_Web,2024-06-08 09:00:58.668914+11:00,1,83,9
insertValue_surname_Web,2024-06-08 09:00:58.669914+11:00,1,83,9
insertValue_age_Web,2024-06-08 09:01:05.876914+11:00,1,83,9
insertValue_type_Web,2024-06-08 09:01:21.846914+11:00,1,83,9
clickButton_confirm_Web,2024-06-08 09:01:28.893914+11:00,1,83,9
clickButton_B3_Web,2024-06-08 09:01:31.651914+11:00,1,83,9
insertValue_name_Web,2024-06-08 09:01:31.656914+11:00,1,86,9
insertValue_surname_Web,2024-06-08 09:01:38.397914+11:00,1,86,9
insertValue_age_Web,2024-06-08 09:01:47.653914+11:00,1,86,9
insertValue_type_Web,2024-06-08 09:02:03.796914+11:00,1,86,9
clickButton_confirm_Web,2024-06-08 09:02:09.703914+11:00,1,86,9
clickButton_B5_Web,2024-06-08 09:02:12.499914+11:00,1,86,9
insertBoolValue_Australian_Web,2024-06-08 09:02:15.239914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 09:02:25.713914+11:00,1,86,9
openFile_Excel_Sheet1_data_xls,2024-06-08 09:02:28.542914+11:00,1,86,9
copy_B_Excel_Special_code,2024-06-08 09:02:30.458914+11:00,1,86,9
paste_Special_code_Web,2024-06-08 09:02:33.324914+11:00,1,86,9
insertValue_name_Web,2024-06-08 09:02:33.329914+11:00,1,52,7
insertValue_surname_Web,2024-06-08 09:02:39.086914+11:00,1,52,7
insertValue_age_Web,2024-06-08 09:02:47.208914+11:00,1,52,7
insertValue_type_Web,2024-06-08 09:02:56.697914+11:00,1,52,7
clickButton_B1_Web,2024-06-08 09:03:06.324914+11:00,1,52,7
insertValue_B_Excel,2024-06-08 09:03:10.889914+11:00,1,52,7
goToUrl_www_webpage2_com_Web,2024-06-08 09:03:18.262914+11:00,1,52,7
copy_value2_Web,2024-06-08 09:03:28.111914+11:00,1,52,7
paste_Excel_2_C,2024-06-08 09:03:30.488914+11:00,1,52,7
paste_finalCode_Web,2024-06-08 09:03:34.686914+11:00,1,52,7
clickButton_OK_Web,2024-06-08 09:03:36.831914+11:00,1,52,7
paste_Country_Web,2024-06-08 09:03:36.836914+11:00,1,86,9
goToUrl_www_webpage_com_Web,2024-06-08 09:03:39.852914+11:00,1,86,9
clickButton_Button9_Web,2024-06-08 09:03:39.853914+11:00,1,86,9
clickButton_OK_Web,2024-06-08 09:03:41.525914+11:00,1,86,9
clickButton_Button6_Web,2024-06-08 09:03:41.530914+11:00,1,83,9
openFile_Excel_Sheet1_data_xls,2024-06-08 09:03:44.526914+11:00,1,83,9
copy_A_Excel,2024-06-08 09:03:46.207914+11:00,1,83,9
paste_Special_code_Web,2024-06-08 09:03:48.908914+11:00,1,83,9
