concept:name,time:timestamp,case:concept:name,routine_type,log_number
pressKey_Web,2024-06-08 08:38:42.986914+11:00,1,81,9
clickButton_update_Web,2024-06-08 08:38:46.676914+11:00,1,81,9
insertValue_address_Web,2024-06-08 08:38:50.507914+11:00,1,81,9
insertValue_userID_Web,2024-06-08 08:38:50.512914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:39:04.953914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:39:12.445914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:39:19.674914+11:00,1,3,2
insertValue_password_Web,2024-06-08 08:39:25.815914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 08:39:30.675914+11:00,1,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:39:32.164914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:39:32.169914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:39:37.646914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:39:39.784914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:39:51.026914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:39:51.712914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:39:54.242914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:40:02.051914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:40:04.408914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:40:08.785914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:40:12.463914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:40:15.926914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:40:18.972914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:40:22.916914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:40:28.117914+11:00,1,1,1
copy_userID_Web,2024-06-08 08:40:28.122914+11:00,1,3,2
paste_newID_Web,2024-06-08 08:40:30.397914+11:00,1,3,2
clickButton_B3_Web,2024-06-08 08:40:31.811914+11:00,1,3,2
paste_A_Excel,2024-06-08 08:40:35.178914+11:00,1,3,2
copy_B_Excel_Area,2024-06-08 08:40:38.676914+11:00,1,3,2
paste_Area_Web,2024-06-08 08:40:42.472914+11:00,1,3,2
clickButton_OK_Web,2024-06-08 08:40:45.083914+11:00,1,3,2
insertValue_country_Web,2024-06-08 08:40:45.088914+11:00,1,81,9
clickButton_UnbindFile_Web,2024-06-08 08:40:47.750914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:40:51.461914+11:00,1,81,9
clickButton_Confirm_Web,2024-06-08 08:40:54.627914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:40:58.347914+11:00,1,81,9
insertValue_userID_Web,2024-06-08 08:40:58.357914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:40:59.241914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:40:59.242914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:41:04.715914+11:00,1,3,2
insertValue_password_Web,2024-06-08 08:41:09.714914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 08:41:22.208914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:41:22.213914+11:00,1,1,1
insertValue_name_Web,2024-06-08 08:41:22.218914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 08:41:35.394914+11:00,1,81,9
insertValue_age_Web,2024-06-08 08:41:50.372914+11:00,1,81,9
insertValue_type_Web,2024-06-08 08:42:01.926914+11:00,1,81,9
clickButton_confirm_Web,2024-06-08 08:42:13.051914+11:00,1,81,9
clickButton_B4_Web,2024-06-08 08:42:16.305914+11:00,1,81,9
clickButton_Clients_Web,2024-06-08 08:42:19.263914+11:00,1,81,9
insertValue_clientID_Web,2024-06-08 08:42:22.766914+11:00,1,81,9
pressKey_Web,2024-06-08 08:42:34.294914+11:00,1,81,9
clickButton_update_Web,2024-06-08 08:42:38.401914+11:00,1,81,9
insertValue_address_Web,2024-06-08 08:42:42.482914+11:00,1,81,9
insertValue_country_Web,2024-06-08 08:42:50.394914+11:00,1,81,9
clickButton_UnbindFile_Web,2024-06-08 08:42:53.545914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:42:54.936914+11:00,1,81,9
clickButton_Confirm_Web,2024-06-08 08:42:57.569914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:42:59.749914+11:00,1,81,9
goToUrl_www_webpage_com_Web,2024-06-08 08:42:59.754914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:43:05.955914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:43:10.526914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:43:16.700914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:43:19.296914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:43:32.848914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:43:37.072914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:43:39.429914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:43:42.812914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:43:45.350914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:43:48.955914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:43:52.966914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:43:55.555914+11:00,1,1,1
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:43:55.560914+11:00,1,3,2
copy_userID_Web,2024-06-08 08:44:03.040914+11:00,1,3,2
paste_newID_Web,2024-06-08 08:44:05.422914+11:00,1,3,2
clickButton_B3_Web,2024-06-08 08:44:10.101914+11:00,1,3,2
paste_A_Excel,2024-06-08 08:44:12.356914+11:00,1,3,2
copy_B_Excel_Area,2024-06-08 08:44:16.322914+11:00,1,3,2
paste_Area_Web,2024-06-08 08:44:18.361914+11:00,1,3,2
clickButton_OK_Web,2024-06-08 08:44:20.745914+11:00,1,3,2
insertValue_userID_Web,2024-06-08 08:44:20.755914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:44:26.059914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:44:30.675914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:44:30.676914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:44:30.680914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:44:34.939914+11:00,1,1,1
insertValue_name_Web,2024-06-08 08:44:34.944914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 08:44:42.186914+11:00,1,81,9
insertValue_age_Web,2024-06-08 08:44:43.555914+11:00,1,81,9
insertValue_type_Web,2024-06-08 08:44:55.269914+11:00,1,81,9
clickButton_confirm_Web,2024-06-08 08:44:55.270914+11:00,1,81,9
clickButton_B4_Web,2024-06-08 08:45:00.216914+11:00,1,81,9
clickButton_Clients_Web,2024-06-08 08:45:04.646914+11:00,1,81,9
insertValue_clientID_Web,2024-06-08 08:45:08.466914+11:00,1,81,9
pressKey_Web,2024-06-08 08:45:24.239914+11:00,1,81,9
clickButton_update_Web,2024-06-08 08:45:26.766914+11:00,1,81,9
insertValue_address_Web,2024-06-08 08:45:29.679914+11:00,1,81,9
insertValue_country_Web,2024-06-08 08:45:41.353914+11:00,1,81,9
clickButton_UnbindFile_Web,2024-06-08 08:45:41.354914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:45:44.240914+11:00,1,81,9
clickButton_Confirm_Web,2024-06-08 08:45:48.262914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:45:52.253914+11:00,1,81,9
insertValue_username_Web,2024-06-08 08:45:52.258914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:45:58.130914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:46:04.849914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:46:07.247914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:46:13.697914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:46:16.290914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:46:19.022914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:46:21.067914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:46:23.721914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:46:25.810914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:46:27.782914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:46:30.983914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:46:30.988914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 08:46:31.080914+11:00,1,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:46:34.640914+11:00,1,3,2
copy_userID_Web,2024-06-08 08:46:41.445914+11:00,1,3,2
paste_newID_Web,2024-06-08 08:46:43.472914+11:00,1,3,2
clickButton_B3_Web,2024-06-08 08:46:45.927914+11:00,1,3,2
paste_A_Excel,2024-06-08 08:46:51.067914+11:00,1,3,2
copy_B_Excel_Area,2024-06-08 08:46:52.586914+11:00,1,3,2
paste_Area_Web,2024-06-08 08:46:54.982914+11:00,1,3,2
clickButton_OK_Web,2024-06-08 08:46:57.490914+11:00,1,3,2
insertValue_userID_Web,2024-06-08 08:46:57.500914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:47:13.779914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:47:13.780914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:47:24.549914+11:00,1,3,2
insertValue_password_Web,2024-06-08 08:47:33.514914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 08:47:42.537914+11:00,1,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:47:43.725914+11:00,1,3,2
copy_userID_Web,2024-06-08 08:47:54.686914+11:00,1,3,2
paste_newID_Web,2024-06-08 08:47:58.389914+11:00,1,3,2
clickButton_B3_Web,2024-06-08 08:47:59.669914+11:00,1,3,2
paste_A_Excel,2024-06-08 08:48:01.519914+11:00,1,3,2
copy_B_Excel_Area,2024-06-08 08:48:02.805914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:48:02.810914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:48:06.574914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:48:20.302914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:48:30.699914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:48:45.998914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:48:49.176914+11:00,1,1,1
insertValue_name_Web,2024-06-08 08:48:49.181914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 08:49:03.600914+11:00,1,81,9
insertValue_age_Web,2024-06-08 08:49:04.490914+11:00,1,81,9
insertValue_type_Web,2024-06-08 08:49:11.911914+11:00,1,81,9
clickButton_confirm_Web,2024-06-08 08:49:11.918914+11:00,1,81,9
clickButton_B4_Web,2024-06-08 08:49:15.389914+11:00,1,81,9
clickButton_Clients_Web,2024-06-08 08:49:17.976914+11:00,1,81,9
insertValue_clientID_Web,2024-06-08 08:49:22.119914+11:00,1,81,9
pressKey_Web,2024-06-08 08:49:22.876914+11:00,1,81,9
clickButton_update_Web,2024-06-08 08:49:25.769914+11:00,1,81,9
insertValue_address_Web,2024-06-08 08:49:28.641914+11:00,1,81,9
insertValue_country_Web,2024-06-08 08:49:33.312914+11:00,1,81,9
clickButton_UnbindFile_Web,2024-06-08 08:49:43.425914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:49:46.450914+11:00,1,81,9
clickButton_Confirm_Web,2024-06-08 08:49:49.403914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:49:54.371914+11:00,1,81,9
clickButton_Button1_Web,2024-06-08 08:49:54.376914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:49:57.112914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:49:58.399914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:50:01.483914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:50:04.724914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:50:08.211914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:50:10.544914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:50:13.749914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:50:13.754914+11:00,1,3,2
clickButton_OK_Web,2024-06-08 08:50:16.653914+11:00,1,3,2
insertValue_userID_Web,2024-06-08 08:50:16.663914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:50:20.340914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:50:34.411914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:50:36.361914+11:00,1,3,2
insertValue_password_Web,2024-06-08 08:50:38.954914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 08:50:43.874914+11:00,1,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:50:46.204914+11:00,1,3,2
copy_userID_Web,2024-06-08 08:50:51.149914+11:00,1,3,2
paste_newID_Web,2024-06-08 08:50:55.034914+11:00,1,3,2
clickButton_B3_Web,2024-06-08 08:50:58.000914+11:00,1,3,2
insertValue_name_Web,2024-06-08 08:50:58.005914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 08:51:03.922914+11:00,1,81,9
insertValue_age_Web,2024-06-08 08:51:18.239914+11:00,1,81,9
insertValue_type_Web,2024-06-08 08:51:23.768914+11:00,1,81,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:51:23.773914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:51:23.774914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:51:34.209914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:51:38.719914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:51:40.885914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:51:45.392914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:51:59.899914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:52:02.833914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 08:52:05.192914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:52:08.338914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:52:10.631914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:52:12.722914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:52:15.201914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:52:17.243914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:52:17.248914+11:00,1,81,9
clickButton_B4_Web,2024-06-08 08:52:19.954914+11:00,1,81,9
clickButton_Clients_Web,2024-06-08 08:52:20.660914+11:00,1,81,9
insertValue_clientID_Web,2024-06-08 08:52:23.351914+11:00,1,81,9
pressKey_Web,2024-06-08 08:52:29.969914+11:00,1,81,9
clickButton_update_Web,2024-06-08 08:52:30.847914+11:00,1,81,9
insertValue_address_Web,2024-06-08 08:52:33.686914+11:00,1,81,9
insertValue_country_Web,2024-06-08 08:52:45.244914+11:00,1,81,9
clickButton_UnbindFile_Web,2024-06-08 08:52:55.162914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:52:57.898914+11:00,1,81,9
clickButton_Confirm_Web,2024-06-08 08:52:59.765914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:53:00.904914+11:00,1,81,9
paste_A_Excel,2024-06-08 08:53:00.909914+11:00,1,3,2
copy_B_Excel_Area,2024-06-08 08:53:02.509914+11:00,1,3,2
paste_Area_Web,2024-06-08 08:53:04.857914+11:00,1,3,2
clickButton_OK_Web,2024-06-08 08:53:08.307914+11:00,1,3,2
insertValue_name_Web,2024-06-08 08:53:08.317914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 08:53:19.088914+11:00,1,81,9
insertValue_age_Web,2024-06-08 08:53:29.499914+11:00,1,81,9
insertValue_type_Web,2024-06-08 08:53:40.707914+11:00,1,81,9
clickButton_confirm_Web,2024-06-08 08:53:40.708914+11:00,1,81,9
clickButton_B4_Web,2024-06-08 08:53:44.739914+11:00,1,81,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:53:44.744914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:53:57.282914+11:00,1,1,1
insertValue_username_Web,2024-06-08 08:53:57.283914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:54:07.428914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 08:54:20.306914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 08:54:22.949914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 08:54:23.851914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 08:54:28.558914+11:00,1,1,1
insertValue_userID_Web,2024-06-08 08:54:28.563914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:54:30.290914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:54:35.328914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:54:48.144914+11:00,1,3,2
insertValue_password_Web,2024-06-08 08:54:57.490914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 08:55:04.227914+11:00,1,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:55:07.149914+11:00,1,3,2
copy_userID_Web,2024-06-08 08:55:16.768914+11:00,1,3,2
paste_newID_Web,2024-06-08 08:55:21.401914+11:00,1,3,2
clickButton_B3_Web,2024-06-08 08:55:23.071914+11:00,1,3,2
paste_A_Excel,2024-06-08 08:55:26.981914+11:00,1,3,2
copy_B_Excel_Area,2024-06-08 08:55:28.947914+11:00,1,3,2
paste_Area_Web,2024-06-08 08:55:30.393914+11:00,1,3,2
clickButton_OK_Web,2024-06-08 08:55:32.406914+11:00,1,3,2
insertValue_ID_Web,2024-06-08 08:55:32.411914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 08:55:33.875914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 08:55:39.150914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 08:55:43.597914+11:00,1,1,1
paste_Area_Web,2024-06-08 08:55:45.945914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 08:55:47.896914+11:00,1,1,1
clickButton_Clients_Web,2024-06-08 08:55:47.901914+11:00,1,81,9
insertValue_clientID_Web,2024-06-08 08:55:51.255914+11:00,1,81,9
pressKey_Web,2024-06-08 08:56:03.369914+11:00,1,81,9
clickButton_update_Web,2024-06-08 08:56:06.733914+11:00,1,81,9
insertValue_address_Web,2024-06-08 08:56:07.342914+11:00,1,81,9
insertValue_country_Web,2024-06-08 08:56:17.154914+11:00,1,81,9
clickButton_UnbindFile_Web,2024-06-08 08:56:25.873914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:56:30.148914+11:00,1,81,9
clickButton_Confirm_Web,2024-06-08 08:56:34.046914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:56:36.236914+11:00,1,81,9
openFile_Excel_Sheet1_data_xls,2024-06-08 08:56:36.246914+11:00,1,1,1
goToUrl_www_webpage_com_Web,2024-06-08 08:56:49.338914+11:00,1,1,1
insertValue_userID_Web,2024-06-08 08:56:49.343914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 08:56:59.307914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 08:57:06.991914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:57:15.750914+11:00,1,3,2
insertValue_password_Web,2024-06-08 08:57:25.768914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 08:57:38.081914+11:00,1,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 08:57:42.656914+11:00,1,3,2
copy_userID_Web,2024-06-08 08:57:56.715914+11:00,1,3,2
paste_newID_Web,2024-06-08 08:57:59.064914+11:00,1,3,2
clickButton_B3_Web,2024-06-08 08:58:02.299914+11:00,1,3,2
paste_A_Excel,2024-06-08 08:58:05.505914+11:00,1,3,2
copy_B_Excel_Area,2024-06-08 08:58:08.810914+11:00,1,3,2
paste_Area_Web,2024-06-08 08:58:12.043914+11:00,1,3,2
insertValue_name_Web,2024-06-08 08:58:12.048914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 08:58:18.222914+11:00,1,81,9
insertValue_age_Web,2024-06-08 08:58:28.614914+11:00,1,81,9
insertValue_type_Web,2024-06-08 08:58:38.988914+11:00,1,81,9
clickButton_confirm_Web,2024-06-08 08:58:43.265914+11:00,1,81,9
clickButton_B4_Web,2024-06-08 08:58:46.824914+11:00,1,81,9
clickButton_Clients_Web,2024-06-08 08:58:50.930914+11:00,1,81,9
insertValue_clientID_Web,2024-06-08 08:58:53.121914+11:00,1,81,9
pressKey_Web,2024-06-08 08:59:07.589914+11:00,1,81,9
clickButton_update_Web,2024-06-08 08:59:11.974914+11:00,1,81,9
insertValue_address_Web,2024-06-08 08:59:13.208914+11:00,1,81,9
insertValue_country_Web,2024-06-08 08:59:17.717914+11:00,1,81,9
clickButton_UnbindFile_Web,2024-06-08 08:59:40.211914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:59:45.063914+11:00,1,81,9
clickButton_Confirm_Web,2024-06-08 08:59:49.025914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:59:52.887914+11:00,1,81,9
clickButton_OK_Web,2024-06-08 08:59:52.892914+11:00,1,3,2
insertValue_username_Web,2024-06-08 08:59:52.897914+11:00,1,1,1
insertValue_password_Web,2024-06-08 08:59:56.336914+11:00,1,1,1
clickButton_confirm_Web,2024-06-08 09:00:05.276914+11:00,1,1,1
waitResponse_www_webpage_com_ok_Web,2024-06-08 09:00:08.934914+11:00,1,1,1
clickButton_Button1_Web,2024-06-08 09:00:11.475914+11:00,1,1,1
clickButton_B2_Web,2024-06-08 09:00:13.633914+11:00,1,1,1
insertValue_ID_Web,2024-06-08 09:00:15.212914+11:00,1,1,1
copy_B_Excel_Special_code,2024-06-08 09:00:17.173914+11:00,1,1,1
paste_Special_code_Web,2024-06-08 09:00:20.226914+11:00,1,1,1
copy_B_Excel_Area,2024-06-08 09:00:24.049914+11:00,1,1,1
paste_Area_Web,2024-06-08 09:00:27.632914+11:00,1,1,1
clickButton_OK_Web,2024-06-08 09:00:29.803914+11:00,1,1,1
insertValue_userID_Web,2024-06-08 09:00:29.813914+11:00,1,3,2
openFile_Excel_Sheet1_data_xls,2024-06-08 09:00:31.956914+11:00,1,3,2
goToUrl_www_webpage_com_Web,2024-06-08 09:00:32.032914+11:00,1,3,2
insertValue_username_Web,2024-06-08 09:00:48.824914+11:00,1,3,2
insertValue_password_Web,2024-06-08 09:00:55.979914+11:00,1,3,2
clickButton_confirm_Web,2024-06-08 09:01:04.638914+11:00,1,3,2
waitResponse_www_webpage_com_wrong_Web,2024-06-08 09:01:07.905914+11:00,1,3,2
insertValue_name_Web,2024-06-08 09:01:07.910914+11:00,1,81,9
insertValue_surname_Web,2024-06-08 09:01:13.897914+11:00,1,81,9
insertValue_age_Web,2024-06-08 09:01:25.662914+11:00,1,81,9
insertValue_type_Web,2024-06-08 09:01:40.262914+11:00,1,81,9
clickButton_confirm_Web,2024-06-08 09:01:52.649914+11:00,1,81,9
clickButton_B4_Web,2024-06-08 09:01:54.381914+11:00,1,81,9
clickButton_Clients_Web,2024-06-08 09:01:59.987914+11:00,1,81,9
insertValue_clientID_Web,2024-06-08 09:02:02.785914+11:00,1,81,9
